Datum,Aussentemperatur,Vorlauftemperatur,Rücklauftemperatur,RL-Solltemperatur,Warmwassertemperatur,WW-Solltemperatur,Verdichter 1,Ventilator,2. Wärmeerzeuger,Heizungsumwälzpumpe,Warmwasserpumpe,Zusatzumwälzpumpe,Flanschheizung,Störung
2014/10/26 11:16:00,12.2,25.1,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:16:30,12.2,25.1,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:17:00,12.2,25.1,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:17:28,12.2,25.0,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:17:58,12.2,25.0,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:18:25,12.2,25.0,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:18:55,12.2,25.0,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:19:22,12.2,25.0,25.1,24.5,46.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:19:52,12.2,25.0,25.1,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:20:19,12.2,25.0,25.1,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:20:49,12.2,25.0,25.1,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:22:18,12.2,25.0,25.1,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:22:48,12.2,25.0,25.1,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:23:18,12.2,25.0,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:23:48,12.2,25.0,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:24:13,12.2,25.0,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:24:43,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:25:11,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:25:41,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:26:08,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:26:38,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:27:06,12.2,24.9,25.0,24.5,46.0,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:27:36,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:28:05,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:28:35,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:29:02,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:29:32,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:30:00,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:30:30,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:31:00,12.2,24.9,25.0,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:31:27,12.2,24.9,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:31:57,12.2,24.9,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:32:25,12.2,24.9,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:32:55,12.2,24.8,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:33:22,12.2,24.8,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:33:52,12.2,24.8,24.9,24.5,45.9,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:34:19,12.2,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:34:49,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:35:17,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:35:47,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:36:14,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:36:44,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:37:13,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:37:43,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:38:12,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:38:42,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:39:11,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:39:41,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:40:10,12.3,24.8,24.9,24.5,45.8,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:40:40,12.3,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:41:08,12.3,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:41:38,12.4,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:42:04,12.4,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:42:34,12.4,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:43:04,12.4,24.8,24.9,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:43:29,12.4,24.8,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:43:59,12.4,24.8,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:44:27,12.4,24.8,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:44:57,12.4,24.8,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:45:25,12.4,24.8,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:45:55,12.4,24.7,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:46:25,12.4,24.7,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:46:55,12.5,24.7,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:47:23,12.5,24.7,24.8,24.5,45.7,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:47:53,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:49:20,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:49:50,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:50:16,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:50:46,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:51:13,12.5,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:51:43,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:52:08,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:52:38,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:53:06,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:53:36,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:54:05,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:54:35,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:55:05,12.6,24.7,24.8,24.5,45.6,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:55:35,12.6,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:56:00,12.6,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:56:30,12.6,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:57:00,12.6,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:57:28,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:57:58,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:58:26,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:58:56,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:59:24,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 11:59:54,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:00:23,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:00:53,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:01:21,12.7,24.7,24.8,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:01:51,12.7,24.7,24.7,24.5,45.5,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:02:20,12.7,24.7,24.7,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:02:50,12.7,24.6,24.6,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:03:15,12.7,24.6,24.6,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:03:45,12.7,24.6,24.6,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:04:13,12.7,24.6,24.6,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:04:43,12.7,24.6,24.7,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:05:12,12.7,24.5,24.7,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:05:42,12.7,24.5,24.7,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:06:12,12.7,24.5,24.7,24.5,45.4,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:06:42,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:07:08,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:07:38,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:08:07,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:08:37,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:09:06,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:09:36,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:10:03,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:10:33,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:11:03,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:11:28,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:11:58,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:12:26,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:12:56,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:13:25,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:13:55,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:14:25,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:14:55,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:15:23,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:15:53,12.7,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:16:23,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:16:53,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:17:22,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:17:52,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:18:21,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:18:51,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:19:21,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:19:51,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:21:19,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:21:49,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:22:16,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:22:46,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:23:13,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:23:43,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:24:12,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:24:42,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:25:11,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:25:41,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:26:10,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:26:40,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:27:05,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:27:35,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:28:03,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:28:33,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:29:00,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:29:30,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:30:00,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:30:29,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:30:59,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:31:29,12.8,24.5,24.7,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:31:59,12.8,24.5,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:32:27,12.8,24.5,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:32:57,12.8,24.5,24.5,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:33:22,12.8,24.5,24.5,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:33:52,12.8,24.5,24.5,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:34:21,12.8,24.5,24.5,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:34:51,12.8,24.5,24.5,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:35:21,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:35:51,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:36:15,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:36:45,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:37:14,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:37:44,12.8,24.4,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:38:12,12.8,24.5,24.6,24.5,45.3,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:38:42,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:39:10,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:39:40,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:40:09,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:40:39,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:41:09,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:41:39,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:42:07,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:42:37,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:43:05,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:43:35,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:44:00,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:44:30,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:45:00,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:45:29,12.8,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:45:59,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:46:27,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:46:57,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:47:25,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:47:55,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:49:20,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:49:50,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:50:17,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:50:47,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:51:16,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:51:46,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:52:14,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:52:44,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:53:12,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:53:42,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:54:09,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:54:39,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:55:08,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:55:38,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:56:05,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:56:35,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:57:03,12.9,24.5,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:57:33,12.9,24.5,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:58:02,12.9,24.5,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:58:32,12.9,24.5,24.4,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:59:02,12.9,24.5,24.4,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:59:28,12.9,24.4,24.4,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 12:59:58,12.9,24.4,24.4,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:00:26,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:00:56,12.9,24.3,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:01:21,12.9,24.3,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:01:51,12.9,24.3,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:02:17,12.9,24.3,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:02:47,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:03:16,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:03:46,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:04:14,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:04:44,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:05:12,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:05:42,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:06:11,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:06:41,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:07:10,12.9,24.4,24.6,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:07:40,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:08:05,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:08:35,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:09:04,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:09:34,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:10:00,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:10:30,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:11:00,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:11:29,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:11:59,12.9,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:12:28,13.0,24.4,24.5,24.5,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:12:58,13.0,24.4,24.5,24.1,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:13:22,13.0,24.4,24.5,24.1,45.2,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:13:52,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:15:21,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:15:51,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:16:19,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:16:49,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:17:19,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:17:49,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:18:18,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:18:48,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:19:16,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:19:46,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:20:14,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:20:44,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:21:13,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:21:43,13.0,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:22:11,13.1,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:22:41,13.1,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:23:10,13.1,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:23:40,13.1,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:24:07,13.1,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:24:37,13.2,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:25:03,13.2,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:25:33,13.2,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:26:03,13.3,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
2014/10/26 13:26:29,13.3,24.4,24.5,24.1,45.1,46.0,0,0,0,0,1,0,0,0
